manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Reed,3P 9.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_length_mm,241.3,,mm,9.5 inch effective length,derived,0.8,Converted from official inch designation.
Reed,3P 9.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,mounting_distance_mm,223.0,,mm,223 mm pivot to spindle distance,parsed,0.9,
Reed,3P 9.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,overhang_mm,17.0,,mm,17 mm,parsed,0.9,
Reed,3P 9.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,offset_angle_deg,22.9,,deg,22.9 degrees,parsed,0.9,
Reed,3P 9.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_mass_g,,Approximate by armwand: Wenge 10 / Makassar ebony 12 / Cocobolo 12 / Teak 8,g,Material-dependent effective mass table on official page,raw_only,0.7,Model has multiple armwand materials with different masses.
Reed,3P 10.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_length_mm,266.7,,mm,10.5 inch effective length,derived,0.8,Converted from official inch designation.
Reed,3P 10.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,mounting_distance_mm,251.6,,mm,251.6 mm pivot to spindle distance,parsed,0.9,
Reed,3P 10.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,overhang_mm,15.4,,mm,15.4 mm,parsed,0.9,
Reed,3P 10.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,offset_angle_deg,20.7,,deg,20.7 degrees,parsed,0.9,
Reed,3P 10.5-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_mass_g,,Approximate by armwand: Wenge 12 / Makassar ebony 14 / Cocobolo 14 / Teak 10,g,Material-dependent effective mass table on official page,raw_only,0.7,Model has multiple armwand materials with different masses.
Reed,3P 12-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_length_mm,304.8,,mm,12 inch effective length,derived,0.8,Converted from official inch designation.
Reed,3P 12-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,mounting_distance_mm,295.6,,mm,295.6 mm pivot to spindle distance,parsed,0.9,
Reed,3P 12-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,overhang_mm,13.4,,mm,13.4 mm,parsed,0.9,
Reed,3P 12-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,offset_angle_deg,17.6,,deg,17.6 degrees,parsed,0.9,
Reed,3P 12-inch,Reed 3P official page,https://www.reed.lt/product/reed-3p/,official_page,official,,Official Reed 3P product page; lengths given in inches and key geometry in metric,,effective_mass_g,,Approximate by armwand: Wenge 14 / Makassar ebony 18 / Cocobolo 18 / Teak 12,g,Material-dependent effective mass table on official page,raw_only,0.7,Model has multiple armwand materials with different masses.
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,effective_length_mm,230.0,,mm,230 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,mounting_distance_mm,212.0,,mm,212 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,overhang_mm,18.0,,mm,18 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,offset_angle_deg,24.0,,deg,24 degrees,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_points,,66 / 120.9,,0 degrees at 66 mm and 120.9 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_point_inner_mm,66.0,,mm,66 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_point_outer_mm,120.9,,mm,120.9 mm,parsed,0.95,
Moerch,DP-6 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,effective_mass_g,,Armtube dependent: 4 g green / 7.5 g red / 14 g blue,g,Effective mass depends on installed armtube,raw_only,0.8,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,effective_length_mm,230.0,,mm,230 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,mounting_distance_mm,212.0,,mm,212 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,overhang_mm,18.0,,mm,18 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,offset_angle_deg,24.0,,deg,24 degrees,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_points,,66 / 120.9,,0 degrees at 66 mm and 120.9 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_point_inner_mm,66.0,,mm,66 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,null_point_outer_mm,120.9,,mm,120.9 mm,parsed,0.95,
Moerch,DP-8 9-inch,Moerch official specifications,http://www.moerch.dk/spec1.htm,official_page,official,,Official Moerch technical specifications page,,effective_mass_g,,Armtube dependent: 4 g green / 7.5 g red / 14 g blue,g,Effective mass depends on installed armtube,raw_only,0.8,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,effective_length_mm,235.0,,mm,235 mm,parsed,0.95,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,mounting_distance_mm,217.0,,mm,217 mm spindle to pillar,parsed,0.95,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,overhang_mm,18.0,,mm,18 mm,parsed,0.95,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,effective_mass_g,9.0,,g,9 g,parsed,0.95,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,cartridge_range_low_g,7.5,,g,Light counterweight option 7.5-12.5 g,parsed,0.9,
Wilson Benesch,A.C.T. 25,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,cartridge_range_high_g,22.0,,g,Heavy counterweight option 13.5-22 g,parsed,0.75,Stored combined maximum across supplied counterweight options.
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,effective_length_mm,235.0,,mm,235 mm,parsed,0.95,
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,mounting_distance_mm,217.0,,mm,217 mm spindle to pillar,parsed,0.95,
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,overhang_mm,18.0,,mm,18 mm,parsed,0.95,
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,effective_mass_g,8.0,,g,8 g,parsed,0.95,
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,cartridge_range_low_g,9.0,,g,9-13.5 g,parsed,0.9,
Wilson Benesch,Nanotube One,Wilson Benesch analogue brochure,https://nirvanasound.com/wp-content/uploads/brochures/Wilson-Benesch-Analogue-brochure-web-LR.pdf,official_pdf,official,,Official Wilson Benesch analogue brochure,,cartridge_range_high_g,13.5,,g,9-13.5 g,parsed,0.9,
VPI,JMW-9,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_length_mm,240.7,,mm,240.7 mm,parsed,0.95,
VPI,JMW-9,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,mounting_distance_mm,223.0,,mm,223 mm pivot to spindle,parsed,0.95,
VPI,JMW-9,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,overhang_mm,17.7,,mm,17.7 mm,parsed,0.95,
VPI,JMW-9,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,offset_angle_deg,22.85,,deg,22.85 degrees,parsed,0.95,
VPI,JMW-9,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_mass_g,10.2,,g,10.2 g,parsed,0.95,
VPI,JMW-10,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_length_mm,273.42,,mm,273.42 mm,parsed,0.95,
VPI,JMW-10,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,mounting_distance_mm,258.0,,mm,258 mm pivot to spindle,parsed,0.95,
VPI,JMW-10,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,overhang_mm,15.42,,mm,15.42 mm,parsed,0.95,
VPI,JMW-10,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,offset_angle_deg,19.98,,deg,19.98 degrees,parsed,0.95,
VPI,JMW-10,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_mass_g,11.0,,g,11 g,parsed,0.95,
VPI,JMW-12 3D,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_length_mm,313.0,,mm,313.0 mm,parsed,0.95,
VPI,JMW-12 3D,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,mounting_distance_mm,300.0,,mm,300 mm pivot to spindle,parsed,0.95,
VPI,JMW-12 3D,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,overhang_mm,13.0,,mm,13 mm,parsed,0.95,
VPI,JMW-12 3D,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,offset_angle_deg,17.37,,deg,17.37 degrees,parsed,0.95,
VPI,JMW-12 3D,VPI official unipivot tonearms page,https://www.vpiindustries.com/unipivot,official_page,official,,Official VPI JMW spec page,,effective_mass_g,10.5,,g,10.5 g,parsed,0.95,
Pro-Ject,9cc Evolution,Pro-Ject Evolution tonearm manual,https://pro-jectusa.com/wp-content/uploads/2020/05/Pro-Ject-Evolution-Tonearm-User-Manual.pdf,official_pdf,official,,Official Pro-Ject Evolution tonearm manual / official spec page,,effective_length_mm,230.0,,mm,9 inch / 230 mm,parsed,0.95,
Pro-Ject,9cc Evolution,Pro-Ject Evolution tonearm manual,https://pro-jectusa.com/wp-content/uploads/2020/05/Pro-Ject-Evolution-Tonearm-User-Manual.pdf,official_pdf,official,,Official Pro-Ject Evolution tonearm manual / official spec page,,mounting_distance_mm,212.0,,mm,212 mm,parsed,0.95,
Pro-Ject,9cc Evolution,Pro-Ject Evolution tonearm manual,https://pro-jectusa.com/wp-content/uploads/2020/05/Pro-Ject-Evolution-Tonearm-User-Manual.pdf,official_pdf,official,,Official Pro-Ject Evolution tonearm manual / official spec page,,overhang_mm,18.0,,mm,18 mm,parsed,0.95,
Pro-Ject,9cc Evolution,Pro-Ject Evolution tonearm manual,https://pro-jectusa.com/wp-content/uploads/2020/05/Pro-Ject-Evolution-Tonearm-User-Manual.pdf,official_pdf,official,,Official Pro-Ject Evolution tonearm manual / official spec page,,offset_angle_deg,24.0,,deg,24 degrees,parsed,0.95,
