manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Clearaudio,Clarify,Clearaudio official homepage,https://www.clearaudio.de/en/,official_page,official,,Official Clearaudio homepage describing manufacturer tonearm bearing philosophy and friction-reduction approach.,Workbook exact-model follow-up using official family support plus exact dealer-model page.,product_family,,Clearaudio tonearm line includes magnetic-bearing designs to reduce friction and microvibrations.,,The mechanical guidance of the stylus is a highly sensitive point when it comes to microvibrations. clearaudio minimises these disruptive factors at source by drastically reducing bearing friction. Whether through the use of ultra-precise mechanical sapphire bearings or by completely eliminating physical contact via magnetic force.,parsed,0.62,"Official manufacturer family-level support, not exact-model geometry."
Clearaudio,Tracer,Clearaudio official homepage,https://www.clearaudio.de/en/,official_page,official,,Official Clearaudio homepage describing manufacturer tonearm bearing philosophy and friction-reduction approach.,Workbook exact-model follow-up using official family support plus exact dealer-model page.,product_family,,Clearaudio tonearm line includes ultra-precise mechanical sapphire-bearing designs to reduce friction and microvibrations.,,The mechanical guidance of the stylus is a highly sensitive point when it comes to microvibrations. clearaudio minimises these disruptive factors at source by drastically reducing bearing friction. Whether through the use of ultra-precise mechanical sapphire bearings or by completely eliminating physical contact via magnetic force.,parsed,0.62,"Official manufacturer family-level support, not exact-model geometry."
Clearaudio,Verify,Clearaudio official homepage,https://www.clearaudio.de/en/,official_page,official,,Official Clearaudio homepage describing manufacturer tonearm bearing philosophy and friction-reduction approach.,Workbook exact-model follow-up using official family support plus exact dealer-model page.,product_family,,Clearaudio tonearm line focuses on reduced bearing friction and microvibration control.,,The mechanical guidance of the stylus is a highly sensitive point when it comes to microvibrations. clearaudio minimises these disruptive factors at source by drastically reducing bearing friction. Whether through the use of ultra-precise mechanical sapphire bearings or by completely eliminating physical contact via magnetic force.,parsed,0.62,"Official manufacturer family-level support, not exact-model geometry."
Clearaudio,Clarify,Analogue Seduction Clearaudio Clarify page,https://www.analogueseduction.net/tonearms/clearaudio-clarify-tonearm.html,dealer_page,secondary,,Dealer page with exact Clarify model geometry and descriptive text.,Workbook exact-model follow-up for Clearaudio Clarify.,product_lineage,,Clarify uses magnetic bearings and is completely frictionless.,,The Clarify tonearm uses magnetic bearings and is therefore completely frictionless.,parsed,0.86,Exact model dealer description.
Clearaudio,Clarify,James Morrow Clearaudio Clarify page,https://james-morrow.com/products/cla-clrfy-tnarm,dealer_page,secondary,,Dealer page with exact Clarify geometry and construction notes.,Workbook exact-model follow-up for Clearaudio Clarify.,mounting_distance_mm,222,,mm,222.00mm,parsed,0.84,Exact model dealer spec.
Clearaudio,Clarify,James Morrow Clearaudio Clarify page,https://james-morrow.com/products/cla-clrfy-tnarm,dealer_page,secondary,,Dealer page with exact Clarify geometry and construction notes.,Workbook exact-model follow-up for Clearaudio Clarify.,effective_length_mm,239.25,,mm,239.25mm,parsed,0.84,Exact model dealer spec.
Clearaudio,Tracer,Analogue Seduction Clearaudio Tracer page,https://www.analogueseduction.net/tonearms/clearaudio-tracer-tonearm.html,dealer_page,secondary,,Dealer page with exact Tracer model description and key specifications.,Workbook exact-model follow-up for Clearaudio Tracer.,product_lineage,,Minimalist radial tonearm with high-precision low-friction jewelled bearing and carbon arm tube.,,"The Tracer radial tonearm ... features a high-precision, lowfriction jewelled bearing ... Constructed from carbon",parsed,0.86,Exact model dealer description.
Clearaudio,Tracer,Analogue Seduction Clearaudio Tracer page,https://www.analogueseduction.net/tonearms/clearaudio-tracer-tonearm.html,dealer_page,secondary,,Dealer page with exact Tracer model description and key specifications.,Workbook exact-model follow-up for Clearaudio Tracer.,overhang_mm,16.5,,mm,16.5 mm,parsed,0.84,Exact model dealer spec.
Clearaudio,Tracer,Analogue Seduction Clearaudio Tracer page,https://www.analogueseduction.net/tonearms/clearaudio-tracer-tonearm.html,dealer_page,secondary,,Dealer page with exact Tracer model description and key specifications.,Workbook exact-model follow-up for Clearaudio Tracer.,offset_angle_deg,25.54,,deg,25.54 °,parsed,0.84,Exact model dealer spec.
Clearaudio,Verify,Analogue Seduction Clearaudio Verify page,https://www.analogueseduction.net/tonearms/clearaudio-verify-tonearm.html,dealer_page,secondary,,Dealer page with exact Verify model descriptive text.,Workbook exact-model follow-up for Clearaudio Verify.,product_lineage,,"Verify combines adjustable headshell, fine counterweight adjustment, and Clearaudio Direct Wire in an affordable high-end package.",,The aluminium resonance-free headshell can be finely adjusted ... wired with Clearaudio's high quality Direct Wire.,parsed,0.83,Exact model dealer description.
Clearaudio,Verify,Analogue Seduction Clearaudio Verify page,https://www.analogueseduction.net/tonearms/clearaudio-verify-tonearm.html,dealer_page,secondary,,Dealer page with exact Verify model descriptive text.,Workbook exact-model follow-up for Clearaudio Verify.,internal_wiring,,Clearaudio Direct Wire,,This beauty is wired with Clearaudio's high quality Direct Wire.,parsed,0.82,Exact model dealer description.
Clearaudio,Verify,Analogue Seduction Clearaudio Verify page,https://www.analogueseduction.net/tonearms/clearaudio-verify-tonearm.html,dealer_page,secondary,,Dealer page with exact Verify model descriptive text.,Workbook exact-model follow-up for Clearaudio Verify.,cartridge_range_low_g,2.5,,g,Cartridges with a weight from 2.5 to 17 grams are ideal partners for the Verify.,parsed,0.8,Exact model dealer range text.
