manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,arm_type,,dynamic balance type universal tone arm,,Model: Dynamic balance type universal tone arm,parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,overall_length_mm,322,,mm,"Total length: 322 mm (12-11/16"")",parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,effective_length_mm,237,,mm,"Working length: 237 mm (9-5/16"")",parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,overhang_mm,15,,mm,"Overhang: 15 mm (19/32"")",parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,offset_angle_deg,21.833,,deg,Offset angle: 21° 50′,parsed,0.86,Converted from degrees and minutes.
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,tracking_error_angle_deg,,less than 1.5°,,Angle of tracking error: Less than 1.5°,parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,height_adjustment_range_mm,,42-86 mm,,Height adjustment range: 42–86 mm (measured from the motor board to the cartridge installation surface),parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,height_adjustment_by_lever_mm,6,,mm,"Height adjustment range achieved by lever operation: 6 mm (1/4"")",parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,cartridge_range_low_g,4,,g,Suitable cartridge weight: 4–10 g,parsed,0.86,
Micro Seiki,MA-505,Micro Seiki MA-505 operating manual mirror,https://s.siteapi.org/500b43cd79ebb4d.ru/docs/crwe035jmxsgo0kwc04ksscwswsgww,manual_mirror,secondary,,Scanned Micro Seiki operating manual mirror with specification page.,Exact historic Micro Seiki tonearm represented from scanned operating manual mirror.,cartridge_range_high_g,10,,g,Suitable cartridge weight: 4–10 g,parsed,0.86,
