manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,arm_type,,gimballed,,The FR-64S is a gimballed design,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,effective_length_mm,245.0,,mm,230mm pivot-to-spindle distance and 15mm overhang,parsed,0.88,Derived from manual geometry quoted in TNT review.
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,mounting_distance_mm,230.0,,mm,The manual specifies a 230mm pivot-to-spindle distance,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,overhang_mm,15.0,,mm,15mm overhang for Stevenson alignment,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,alignment_note,,Manual geometry quoted in review specifies Stevenson alignment.,,230mm pivot-to-spindle distance and 15mm overhang for Stevenson alignment,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,effective_mass_g,35.0,,g,35g effective mass including headshell,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,effective_mass_without_headshell_g,14.5,,g,"Without headshell, the arm has an effective mass of a medium-high 14.5g",parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,headshell_connector,,SME-style,,SME-style headshell connector,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,mount_connection,,DIN connector at base,,It mounts through the armboard with a DIN connector at the bottom of the armbase,parsed,0.88,
Fidelity Research,FR-64S,TNT-Audio FR-64S review,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html,review,secondary,,Secondary review source quoting FR-64S manual geometry and describing construction details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,arm_tube_shape,,S-shaped,,The armtube is S-shaped,parsed,0.88,
Fidelity Research,FR-64S,Fidelity Research FR-60 series operating instructions (manual mirror),https://www.hifisentralen.no/forumet/attachments/ve_fidelityfr60manual-pdf.768668/,manual_mirror,secondary,tmp_fidelity_manual.pdf,Manual mirror PDF for Fidelity Research FR-60 series. Local OCR performed from downloaded PDF pages for usable geometry and setup details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,mount_hole_diameter_mm,31.0,,mm,FR-64S 31mm (Approx. 1 1/4 inch),parsed,0.88,
Fidelity Research,FR-64S,Fidelity Research FR-60 series operating instructions (manual mirror),https://www.hifisentralen.no/forumet/attachments/ve_fidelityfr60manual-pdf.768668/,manual_mirror,secondary,tmp_fidelity_manual.pdf,Manual mirror PDF for Fidelity Research FR-60 series. Local OCR performed from downloaded PDF pages for usable geometry and setup details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,null_point_inner_mm,66.04,,mm,"NULL RADIUS 1 2.6""",parsed,0.88,
Fidelity Research,FR-64S,Fidelity Research FR-60 series operating instructions (manual mirror),https://www.hifisentralen.no/forumet/attachments/ve_fidelityfr60manual-pdf.768668/,manual_mirror,secondary,tmp_fidelity_manual.pdf,Manual mirror PDF for Fidelity Research FR-60 series. Local OCR performed from downloaded PDF pages for usable geometry and setup details.,Exact Fidelity Research FR-64S 10-inch tonearm represented from manual-derived review data plus FR-60-series manual mirror.,null_point_outer_mm,120.904,,mm,"NULL RADIUS 2 4.76""",parsed,0.88,
