manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Kuzma,Stogi S 9-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official table entry for Stogi S.,effective_length_mm,229.0,,mm,229 mm,parsed,0.95,
Kuzma,Stogi S 9-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official table entry for Stogi S.,effective_mass_g,11.0,,g,11 g,parsed,0.95,
Kuzma,Stogi S 9-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official table entry for Stogi S.,offset_angle_deg,23.0,,deg,23 degrees,parsed,0.95,
Kuzma,Stogi S 9-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official table entry for Stogi S.,arm_mount,,Kuzma,,,raw_only,0.9,
Kuzma,Stogi S 12-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12.,effective_length_mm,304.8,,mm,304.8 mm,parsed,0.95,
Kuzma,Stogi S 12-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12.,overhang_mm,13.8,,mm,Derived from 304.8 mm effective length and 291 mm spindle to horizontal bearing,derived,0.8,Official table provides 291 mm spindle-to-horizontal-bearing value.
Kuzma,Stogi S 12-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12.,effective_mass_g,12.0,,g,12 g,parsed,0.95,
Kuzma,Stogi S 12-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12.,offset_angle_deg,17.8,,deg,17.8 degrees,parsed,0.95,
Kuzma,Stogi S 12-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12.,arm_mount,,Kuzma & Stogi,,,raw_only,0.9,
Kuzma,Stogi S 12-inch VTA,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12VTA.,effective_length_mm,304.8,,mm,304.8 mm,parsed,0.95,
Kuzma,Stogi S 12-inch VTA,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12VTA.,overhang_mm,13.8,,mm,Derived from 304.8 mm effective length and 291 mm spindle to horizontal bearing,derived,0.8,Official table provides 291 mm spindle-to-horizontal-bearing value.
Kuzma,Stogi S 12-inch VTA,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12VTA.,effective_mass_g,12.0,,g,12 g,parsed,0.95,
Kuzma,Stogi S 12-inch VTA,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12VTA.,offset_angle_deg,17.8,,deg,17.8 degrees,parsed,0.95,
Kuzma,Stogi S 12-inch VTA,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row: Stogi S 12VTA.,arm_mount,,Kuzma & Stogi,,,raw_only,0.9,
Kuzma,Air Line 7-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row is Air Line; DB keeps 7-inch suffix for geometry disambiguation.,effective_mass_g,,vert. 13; horiz. 80,g,vert.: 13; horiz.: 80,raw_only,0.9,
Kuzma,Air Line 7-inch,Kuzma tonearms official page,https://www.kuzma.si/tonearms,official_page,official,,Official Kuzma tonearms model table,Official product-name row is Air Line; DB keeps 7-inch suffix for geometry disambiguation.,arm_mount,,Kuzma,,,raw_only,0.9,
