manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,effective_length_mm,237.0,,mm,237 mm,parsed,0.65,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,mounting_distance_mm,222.0,,mm,Derived from 237 mm effective length and 15 mm overhang,derived,0.6,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,overhang_mm,15.0,,mm,15 mm,parsed,0.65,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,offset_angle_deg,21.63,,deg,21.63 degrees,parsed,0.65,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,null_points,,60 / 115,,60/115,parsed,0.65,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,null_point_inner_mm,60.0,,mm,60 mm,parsed,0.65,
Rega,RB250,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,null_point_outer_mm,115.0,,mm,115 mm,parsed,0.65,
Rega,RB300,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,effective_length_mm,237.0,,mm,237 mm,parsed,0.65,
Rega,RB300,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,mounting_distance_mm,222.0,,mm,Derived from 237 mm effective length and 15 mm overhang,derived,0.6,
Rega,RB300,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,overhang_mm,15.0,,mm,15 mm,parsed,0.65,
Rega,RB300,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,offset_angle_deg,21.63,,deg,21.63 degrees,parsed,0.65,
Rega,RB300,BIGLOBE grouped legacy split,https://www7a.biglobe.ne.jp/~yosh/armdata.htm,secondary_table,secondary,,Split exact-model record from grouped BIGLOBE row 'RB250 & RB300',Split from grouped legacy row pending finer model-specific source verification.,null_points,,60 / 115,,60/115,parsed,0.65,
