manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,production_status,,no longer in production,,(No longer in production),parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,effective_length_mm,263.0,,mm,Effective length: 263 mm (10.35”),parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,mounting_distance_mm,247.37,,mm,Pivot-spindle distance: 247.37 mm (Loefgren A geometry),parsed,0.92,Official page labels this pivot-spindle distance.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,overhang_mm,15.66,,mm,Overhang: 15.66 mm,parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,offset_angle_deg,20.81,,deg,Offset angle: 20.81 degrees,parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,cartridge_mount,,1/2 inch,,Cartridge mount: 1/2”,parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,mounting_distance_from_spindle_range_mm,,207.8-220.2 mm,,Mounting distance (from spindle): 207.8-220.2 mm (8.3-8.7”),parsed,0.92,Base mounting envelope from official page.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,mounting_hardware,,2 x 10-24 or M4 screws for metal armboards; 4 x #8 wood screws for wood armboards; no large central hole required,,Mounting on the plinth/armboard is done with 2 x 10-24 (or M4) screws ... or 4 x #8 wood screws ... No large central hole needs to be bored,parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,total_weight_g,1040,,g,Weight of the whole assembly: ca. 2.3 lbs (1.04 kg),parsed,0.92,Official page is Talea II and notes it is no longer in production.
Durand,Talea,Durand Talea II official page,https://www.durand-tonearms.com/the-talea-ii,official_page,official,,Official Durand Tonearms product page.,Official Durand tonearm entry from manufacturer product page.,bearing_system,,unipivot with stainless steel pivot in sapphire jewel,,"Bearing: Unipivot, Swiss-made non-corrosive, non-magnetic stainless steel pivot in a sapphire jewel",parsed,0.92,Official page is Talea II and notes it is no longer in production.
