manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Kuzma,Safir 9,Kuzma Safir 9 brochure,https://www.kuzma.si/media/uploads/files/KUZMA%20A4%20Safir%209%20Web2%20220613.pdf,official_brochure,official,,Official Kuzma Safir 9 brochure/spec sheet.,Official Kuzma flagship sapphire-tonearm target from current lineup.,effective_length_mm,229,,mm,229 mm (9 inch),parsed,0.95,Official brochure spec.
Kuzma,Safir 9,Kuzma Safir 9 brochure,https://www.kuzma.si/media/uploads/files/KUZMA%20A4%20Safir%209%20Web2%20220613.pdf,official_brochure,official,,Official Kuzma Safir 9 brochure/spec sheet.,Official Kuzma flagship sapphire-tonearm target from current lineup.,mounting_distance_mm,212,,mm,212 mm,parsed,0.95,Official brochure spec.
Kuzma,Safir 9,Kuzma Safir 9 brochure,https://www.kuzma.si/media/uploads/files/KUZMA%20A4%20Safir%209%20Web2%20220613.pdf,official_brochure,official,,Official Kuzma Safir 9 brochure/spec sheet.,Official Kuzma flagship sapphire-tonearm target from current lineup.,offset_angle_deg,23,,deg,23 degrees,parsed,0.95,Official brochure spec.
Kuzma,Safir 9,Kuzma Safir 9 brochure,https://www.kuzma.si/media/uploads/files/KUZMA%20A4%20Safir%209%20Web2%20220613.pdf,official_brochure,official,,Official Kuzma Safir 9 brochure/spec sheet.,Official Kuzma flagship sapphire-tonearm target from current lineup.,effective_mass_g,60,,g,60 grams,parsed,0.95,Official brochure spec.
Kuzma,Safir 9,Safir 9 - Kuzma,https://www.kuzma.si/safir-9.html,official_page,official,,Official Kuzma Safir 9 product page.,Official Kuzma flagship sapphire-tonearm target from current lineup.,anti_skating,,Yes,,Bias Compensation/Adjustment Yes,parsed,0.9,Official page/brochure feature support.
Kuzma,Safir 9,Safir 9 - Kuzma,https://www.kuzma.si/safir-9.html,official_page,official,,Official Kuzma Safir 9 product page.,Official Kuzma flagship sapphire-tonearm target from current lineup.,azimuth_adjustment,,Yes,,Azimuth Adjustment Yes,parsed,0.9,Official page/brochure feature support.
Kuzma,Safir 9,Safir 9 - Kuzma,https://www.kuzma.si/safir-9.html,official_page,official,,Official Kuzma Safir 9 product page.,Official Kuzma flagship sapphire-tonearm target from current lineup.,vta_adjustment,,Yes,,VTA Adjustment Yes,parsed,0.9,Official page/brochure feature support.
Kuzma,Safir 9,Safir 9 - Kuzma,https://www.kuzma.si/safir-9.html,official_page,official,,Official Kuzma Safir 9 product page.,Official Kuzma flagship sapphire-tonearm target from current lineup.,internal_wiring,,Silver alloy,,Internal wiring is of superior special alloy silver wires.,parsed,0.9,Official page wiring description.
VPI,12-inch FatBoy gimbaled,Gimbal | VPI Industries,https://www.vpiindustries.com/gimbal,official_page,official,,Official VPI gimbal tonearms page listing the Fatboy Gimbal 12-3D tonearm.,Official VPI target corresponding to the 12-inch FatBoy gimbaled queue row; official page labels it Fatboy Gimbal 12-3D Tonearm.,product_lineage,,Official VPI page lists the Fatboy Gimbal 12-3D Tonearm as the 12-inch gimbaled FatBoy model.,,VPI Fatboy Gimbal 12-3D Tonearm,parsed,0.92,Use target queue naming while preserving official product-page label.
VPI,12-inch FatBoy gimbaled,Gimbal | VPI Industries,https://www.vpiindustries.com/gimbal,official_page,official,,Official VPI gimbal tonearms page listing the Fatboy Gimbal 12-3D tonearm.,Official VPI target corresponding to the 12-inch FatBoy gimbaled queue row; official page labels it Fatboy Gimbal 12-3D Tonearm.,mounting_distance_mm,300,,mm,Pivot to spindle: 300 mm,parsed,0.95,Official page geometry spec.
VPI,12-inch FatBoy gimbaled,Gimbal | VPI Industries,https://www.vpiindustries.com/gimbal,official_page,official,,Official VPI gimbal tonearms page listing the Fatboy Gimbal 12-3D tonearm.,Official VPI target corresponding to the 12-inch FatBoy gimbaled queue row; official page labels it Fatboy Gimbal 12-3D Tonearm.,effective_length_mm,313.0,,mm,Effective length: 313.0 mm,parsed,0.95,Official page geometry spec.
VPI,12-inch FatBoy gimbaled,Gimbal | VPI Industries,https://www.vpiindustries.com/gimbal,official_page,official,,Official VPI gimbal tonearms page listing the Fatboy Gimbal 12-3D tonearm.,Official VPI target corresponding to the 12-inch FatBoy gimbaled queue row; official page labels it Fatboy Gimbal 12-3D Tonearm.,overhang_mm,13,,mm,Overhang: 13 mm,parsed,0.95,Official page geometry spec.
