manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,effective_length_mm,238.5,,mm,A — Distance from pivot to stylus 238.5,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,mounting_distance_mm,222.0,,mm,B — Distance from pivot to turntable centre 222.0,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,offset_angle_deg,22.6,,deg,D — Offset angle 22.6°,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,overhang_mm,16.5,,mm,F — Overhang 16.5,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,effective_mass_g,9.7,,g,Effective mass grams 9.7,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,cartridge_range_low_g,6,,g,Cartridge balance range grams 6-17,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,cartridge_range_high_g,17,,g,Cartridge balance range grams 6-17,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,tracking_force_range_g,,0-3 g,,Vertical tracking force grams 0-3 g,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,null_point_inner_mm,63.62,,mm,Null points. Inner mm radii 63.62,parsed,0.9,
SME,310,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,null_point_outer_mm,119.46,,mm,Null points. Outer 119.46,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,effective_length_mm,308.2,,mm,A — Distance from pivot to stylus 308.2,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,mounting_distance_mm,295.6,,mm,B — Distance from pivot to turntable centre 295.6,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,offset_angle_deg,17.3,,deg,D — Offset angle 17.3°,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,overhang_mm,12.6,,mm,F — Overhang 12.6,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,effective_mass_g,12.0,,g,Effective mass grams 12.0,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,cartridge_range_low_g,5,,g,Cartridge balance range grams 5-14,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,cartridge_range_high_g,14,,g,Cartridge balance range grams 5-14,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,tracking_force_range_g,,0-3 g,,Vertical tracking force grams 0-3 g,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,null_point_inner_mm,63.62,,mm,Null points. Inner mm radii 63.62,parsed,0.9,
SME,312,SME Series 300 instructions,https://sme.co.uk/wp-content/uploads/SME-series-300-instructions.pdf,official_pdf,official,,Official SME Series 300 tonearm manual.,Official SME Series 300 geometry/specification sheet.,null_point_outer_mm,119.46,,mm,Null points. Outer 119.46,parsed,0.9,
SME,3009R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,effective_length_mm,231.8,,mm,"Nominal length, pivot to stylus",parsed,0.88,
SME,3009R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,mounting_distance_mm,215.4,,mm,Distance from bedplate centre to turntable centre (L),parsed,0.88,
SME,3009R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,overhang_mm,16.4,,mm,Derived from nominal length minus distance from bedplate centre to turntable centre,parsed,0.88,Derived from official dimensions.
SME,3009R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,null_point_inner_mm,66,,mm,"The protractor provides two null points, the inner at 2.60” (66 mm) radius",parsed,0.88,
SME,3009R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,null_point_outer_mm,121,,mm,"The protractor provides two null points, the outer at 4.76” (121 mm) radius",parsed,0.88,
SME,3010R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,effective_length_mm,239.7,,mm,"Nominal length, pivot to stylus",parsed,0.82,Pivot-to-stylus value inferred from official manual inch value 9 7/16 and matching mm conversion because OCR on the mm figure is degraded.
SME,3010R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,mounting_distance_mm,222.0,,mm,Distance from bedplate centre to turntable centre (L),parsed,0.82,Pivot-to-stylus value inferred from official manual inch value 9 7/16 and matching mm conversion because OCR on the mm figure is degraded.
SME,3010R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,overhang_mm,17.7,,mm,Derived from nominal length minus distance from bedplate centre to turntable centre,parsed,0.82,Derived from official dimensions. Pivot-to-stylus value inferred from official manual inch value 9 7/16 and matching mm conversion because OCR on the mm figure is degraded.
SME,3010R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,null_point_inner_mm,66,,mm,"The protractor provides two null points, the inner at 2.60” (66 mm) radius",parsed,0.88,
SME,3010R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,null_point_outer_mm,121,,mm,"The protractor provides two null points, the outer at 4.76” (121 mm) radius",parsed,0.88,
SME,3012R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,effective_length_mm,307.34,,mm,"Nominal length, pivot to stylus",parsed,0.88,
SME,3012R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,mounting_distance_mm,294.1,,mm,Distance from bedplate centre to turntable centre (L),parsed,0.88,
SME,3012R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,overhang_mm,13.24,,mm,Derived from nominal length minus distance from bedplate centre to turntable centre,parsed,0.88,Derived from official dimensions.
SME,3012R,"SME Models 3012-R, 3010-R and 3009-R instruction book",https://sme.co.uk/wp-content/uploads/MODELS_301_2-R_301_O-R_AND_3009-R_PRECISION_PICK-UP_ARMS_INSTRUCTION_BOOK.pdf,official_pdf,official,,Official SME R-series instruction book. Null points quoted from alignment protractor instructions.,Official SME R-series dimensions and alignment data.,null_point_inner_mm,66,,mm,"The protractor provides two null points, the inner at 2.60” (66 mm) radius",parsed,0.88,
