manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,arm_type,,radial tonearm,,KONSTRUKTIONSPRINZIP: Radial-Tonarm,parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,bearing_type,,horizontal sapphire bearing and vertical ball bearing,,KONSTRUKTIONSPRINZIP: Horizontale Saphirlagerung und vertikale Kugellagerung,parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,arm_tube_material,,"aluminium, stainless steel, carbon tonearm tube",,"MATERIAL: Aluminium, Edelstahl, Karbon Tonarmrohr",parsed,0.9,Official page describes silver/black carbon variants; mapped to queued model Tracer Black Carbon Fiber.
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,cartridge_range_low_g,3.5,,g,"JUSTIERBARE TONABNEHMER: 3,5 g – 17 g",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,cartridge_range_high_g,17,,g,"JUSTIERBARE TONABNEHMER: 3,5 g – 17 g",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,overhang_mm,17.12,,mm,"ÜBERHANG: 17,12 mm",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,effective_length_mm,239.12,,mm,"EFFEKTIVE LÄNGE: 239,12 mm",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,mounting_distance_mm,222,,mm,MONTAGE ABSTAND: 222 mm,parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,offset_angle_deg,25.00,,deg,"KRÖPFUNGSWINKEL: 25,00°",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,output_cable,,1.1 m Super Sixstream with RCA,,"SIGNALKABEL: 1,1 m Super Sixstream konfektioniert mit Cinch",parsed,0.9,
Clearaudio,Tracer Black Carbon Fiber,Clearaudio Tracer official product page,https://www.clearaudio.de/produkt-tonarm-tracer/,official_page,official,,Official Clearaudio Tracer product page.,Official Clearaudio Tracer target hydration from manufacturer product page.,total_weight_g,500,,g,GEWICHT: ca. 500 g (inkl. Gegengewicht),parsed,0.9,
