manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Clearaudio,Concept,Musical Surroundings Clearaudio Concept Tonearm page,https://www.musicalsurroundings.com/products/clearaudio-concept-tonearm,official_distributor_page,official,,Official North American distributor page for exact Clearaudio Concept tonearm.,Workbook exact-model follow-up for Clearaudio Concept tonearm.,product_lineage,,Clearaudio’s most affordable tonearm with friction-free magnetic bearing technology.,,The Concept tonearm is Clearaudio’s most affordable tonearm ... It features our proven friction-free magnetic bearing technology,parsed,0.9,Exact official-distributor model description.
Clearaudio,Concept,Musical Surroundings Clearaudio Concept Tonearm page,https://www.musicalsurroundings.com/products/clearaudio-concept-tonearm,official_distributor_page,official,,Official North American distributor page for exact Clearaudio Concept tonearm.,Workbook exact-model follow-up for Clearaudio Concept tonearm.,bearing_type,,friction-free magnetic bearing,,proven friction-free magnetic bearing technology,parsed,0.88,Exact official-distributor bearing description.
Clearaudio,Concept,Musical Surroundings Clearaudio Concept Tonearm page,https://www.musicalsurroundings.com/products/clearaudio-concept-tonearm,official_distributor_page,official,,Official North American distributor page for exact Clearaudio Concept tonearm.,Workbook exact-model follow-up for Clearaudio Concept tonearm.,internal_wiring,,Direct Wire tonearm cable,,Clearaudio’s hardwired Direct Wire tonearm cable assures signal integrity,parsed,0.87,Exact official-distributor cable detail.
Clearaudio,Magnify,Clearaudio official homepage,https://www.clearaudio.de/en/,official_page,official,,Official Clearaudio homepage describing reduced-friction bearing philosophy across the tonearm line.,Workbook exact-model follow-up for Clearaudio Magnify using exact dealer specs plus official family support.,product_family,,Clearaudio tonearm line uses magnetic force and ultra-precise bearing systems to reduce friction and microvibrations.,,Whether through the use of ultra-precise mechanical sapphire bearings or by completely eliminating physical contact via magnetic force,parsed,0.62,Official manufacturer family-level support.
Clearaudio,Magnify,Auditorium Clearaudio Magnify page,https://www.auditorium.de/en/vinyl/components/tonearms/clearaudio-magnify-tonearm,dealer_page,secondary,,Dealer page with exact Clearaudio Magnify geometry and construction details.,Workbook exact-model follow-up for Clearaudio Magnify.,product_lineage,,Hybrid ball-bearing and magnet Clearaudio tonearm with optional VTA lifter.,,Its hybrid storage on high-precision balls and magnets make the Clearaudio Magnify tonearm something special,parsed,0.86,Exact dealer model description.
Clearaudio,Magnify,Auditorium Clearaudio Magnify page,https://www.auditorium.de/en/vinyl/components/tonearms/clearaudio-magnify-tonearm,dealer_page,secondary,,Dealer page with exact Clearaudio Magnify geometry and construction details.,Workbook exact-model follow-up for Clearaudio Magnify.,mounting_distance_mm,222,,mm,222 mm,parsed,0.84,Exact dealer spec.
Clearaudio,Magnify,Auditorium Clearaudio Magnify page,https://www.auditorium.de/en/vinyl/components/tonearms/clearaudio-magnify-tonearm,dealer_page,secondary,,Dealer page with exact Clearaudio Magnify geometry and construction details.,Workbook exact-model follow-up for Clearaudio Magnify.,effective_length_mm,239.3,,mm,239.3 mm,parsed,0.84,Exact dealer spec.
Clearaudio,Satisfy Kardan,Musical Surroundings Clearaudio Satisfy Black page,https://www.musicalsurroundings.com/products/clearaudio-satisfy-tonearm,official_distributor_page,official,,Official distributor page for Clearaudio Satisfy tonearm family.,Workbook exact-model follow-up for Clearaudio Satisfy Kardan using exact dealer specs plus official distributor family support.,product_family,,Satisfy tonearm family uses handmade Swiss sapphire-and-tungsten bearings and magnetic anti-skating.,,"The Satisfy Black tonearm features high-quality, handmade Swiss vertical and lateral bearings composed of tungsten steel and polished sapphire. Anti-skating control is applied by an innovative magnetic system",parsed,0.8,Official distributor family-level support for Satisfy line.
Clearaudio,Satisfy Kardan,Noteworthy Audio Clearaudio Satisfy Kardan page,https://www.noteworthyaudio.com/products/clearaudio-satisfy-kardan-series-tonearm,dealer_page,secondary,,Dealer page with exact Clearaudio Satisfy Kardan series specifications.,Workbook exact-model follow-up for Clearaudio Satisfy Kardan.,product_lineage,,Direct-wired radial tonearm with magnetic anti-skating and sapphire/tungsten/ceramic bearing structure.,,The new Clearaudio Satisfy tonearm features direct wiring ... Magnetically adjusted ... vertical bearing features a polished tungsten spindle ... horizontal bearings are crafted using ... ceramic material,parsed,0.87,Exact dealer model description.
Clearaudio,Satisfy Kardan,Noteworthy Audio Clearaudio Satisfy Kardan page,https://www.noteworthyaudio.com/products/clearaudio-satisfy-kardan-series-tonearm,dealer_page,secondary,,Dealer page with exact Clearaudio Satisfy Kardan series specifications.,Workbook exact-model follow-up for Clearaudio Satisfy Kardan.,mounting_distance_mm,222,,mm,222.00mm,parsed,0.84,Exact dealer spec.
