manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,available_lengths,,9-inch; 10-inch; 12-inch,,"available in shorter lengths too, namely 9”, 10” and 12”",parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,arm_tube_shape,,banana-shaped; optional S-shaped,,With a banana curve ... can also be specified with S-shaped arm tubes,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,bearing_system,,single-pivot pillar with high-quality lateral and horizontal half-ceramic bearings,,single-pivot pillar ... lateral and horizontal half-ceramic bearings,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,total_weight_g,950,,g,the whole arm weighs in at a staggering 950 grams,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,anti_skating,,magnetic anti-skate with calibrated on-the-fly adjustment,,Anti-skate is very neatly done magnetically ... clearly calibrated ... adjust it on the fly,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,headshell_connector,,SME 4-pin collar; EMT fixed-shell compatible,,headshell is mounted via ... SME 4-pin collar ... EMT fixed shell cartridges can be used,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,materials,,bronze; titanium; stainless steel,,"Materials used ... mainly bronze, titanium and stainless steel",parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,mounting_base,,SME cut-out mount with sliding fore-aft alignment adjustment,,The arm-mount supplied was suitable for an SME cut-out and enables the arm to be eased back and forth to set alignment null points,parsed,0.86,
Audio Creative,Groovemaster 4,The Ear Groovemaster 4 review,https://www.the-ear.net/review-hardware/groovemaster-4-top-banana/,review,secondary,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,vta_adjustment,,Rotary VTA Lift; on-the-fly fine adjustment with locking collar,,substantial screw collar ... used to set arm height ... Audio Creative call this the Rotary VTA Lift ... allows VTA to be adjusted on-the-fly,parsed,0.86,
Audio Creative,Groovemaster 4,Audio Creative Shop GrooveMaster 3 page,https://audio-creativeshop.nl/product/groovemaster-ii-tonearm/,official_page,official,,The Ear review and Audio Creative shop pages for Groovemaster tonearms.,Current Audio Creative Groovemaster 4 tonearm represented from detailed review coverage.,cartridge_compliance_support,,higher compliance cartridges under 25 µm/mN supported,,"ultra-low-friction bearings ensure effortless tracking, even with higher compliance cartridges (< 25 µm/mN)",parsed,0.75,"Official shop text is for GrooveMaster 3, used here as family-context support only."
