manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Fidelity Research,FR-12,Fidelity-Research FR-14/FR-12の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-14.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Exact official historical support for FR-12.,product_lineage,,Official historical Fidelity Research specifications document FR-12 as the 12-inch special-specification version of the FR-14 tonearm.,,FR-14/FR-12 official historical page,parsed,0.8,Exact official historical support.
Fidelity Research,FR-14/FR-24/FR-54/FR-64,Fidelity-Research FR-14/FR-12の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-14.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Grouped family row now has direct official support for FR-14 branch.,product_lineage,,"Grouped family row includes FR-14, documented by official historical Fidelity Research specifications.",,FR-14 official historical page,parsed,0.75,Official support for one member of grouped FR-14/FR-24/FR-54/FR-64 row.
Fidelity Research,FR-14/FR-24/FR-54/FR-64,Fidelity-Research FR-24の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-24.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Grouped family row now has direct official support for FR-24 branch.,product_lineage,,"Grouped family row includes FR-24, documented by official historical Fidelity Research specifications as a light-tracking universal tonearm.",,FR-24 official historical page,parsed,0.75,Official support for one member of grouped FR-14/FR-24/FR-54/FR-64 row.
Fidelity Research,FR-14/FR-24/FR-54/FR-64,Fidelity-Research FR-54の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-54.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Grouped family row now has direct official support for FR-54 branch.,product_lineage,,"Grouped family row includes FR-54, documented by official historical Fidelity Research specifications as a simple universal tonearm with 245 mm effective length and 15 mm overhang.",,FR-54 official historical page,parsed,0.8,Official support for one member of grouped FR-14/FR-24/FR-54/FR-64 row.
Fidelity Research,FR-14/FR-24/FR-54/FR-64,Fidelity-Research FR-64の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-64.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Grouped family row now has direct official support for FR-64 branch.,product_lineage,,"Grouped family row includes FR-64, documented by official historical Fidelity Research specifications as the FR-54 evolved dynamic-balance arm.",,FR-64 official historical page,parsed,0.8,Official support for one member of grouped FR-14/FR-24/FR-54/FR-64 row.
Fidelity Research,FR-34,Fidelity-Research 昇圧トランス/トーンアーム一覧 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/index2.html,official_brochure,official,,Historical Fidelity Research product index transcription with original catalog lineage reproduced by Audio Heritage.,FR-34 lacks a dedicated official specs page found so far; using official historical product-index support.,product_lineage,,Official historical Fidelity Research product index lists FR-34 among the company tonearm lineup.,,FR-34 listed in official historical tonearm index,parsed,0.55,Conservative official historical lineup support for exact model.
Fidelity Research,FR-64S,Fidelity-Research FR-64Sの仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-64s.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Exact official historical support for FR-64S.,product_lineage,,Official historical Fidelity Research specifications document FR-64S as the stainless-steel dynamic-balance tonearm variant.,,FR-64S official historical page,parsed,0.8,Exact official historical support.
Fidelity Research,FR-64fx,Fidelity Research FR-64fx operating-instructions scan,file:///Users/mamsterla/projects/wallyanalyzer/tmp_fr_pages/page_04.png,manual_mirror,official,tmp_fr_pages/page_04.png,Local snapshot from mirrored operating instructions showing FR-64fx heading and adjustment diagrams.,Exact mirrored manual support for FR-64fx.,product_lineage,,Mirrored operating-instructions scan explicitly labeled FR-64fx provides original manual support for the exact model.,,FR-64fx operating instructions heading,parsed,0.75,Exact mirrored manual support from local snapshot.
Fidelity Research,FR-66,Fidelity-Research FR-66/FR-66Sの仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-66s.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Exact official historical support for FR-66.,product_lineage,,Official historical Fidelity Research specifications document FR-66 as the fixed-base 40 cm dynamic-balance tonearm.,,FR-66/FR-66S official historical page,parsed,0.8,Exact official historical support.
Fidelity Research,FR-66S,Fidelity-Research FR-66/FR-66Sの仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-66s.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Exact official historical support for FR-66S.,product_lineage,,Official historical Fidelity Research specifications document FR-66S as the elevated-base 40 cm dynamic-balance tonearm variant.,,FR-66/FR-66S official historical page,parsed,0.8,Exact official historical support.
Fidelity Research,FR-66fx,Fidelity-Research FR-66/FR-66Sの仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-66s.html,official_brochure,official,,Historical Fidelity Research specification transcription with original images reproduced by Audio Heritage.,Using official FR-66 family historical support for later FR-66fx lineage row.,product_lineage,,FR-66fx belongs to the FR-66 long-arm family documented by official historical Fidelity Research specifications for FR-66 and FR-66S.,,FR-66 family official historical page,parsed,0.55,Conservative official family-lineage support for later FR-66fx variant.
