manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Supatrac,Nighthawk 9-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 9 inch Nighthawk version.,effective_length_mm,228.6,,mm,9 inches,derived,0.7,Derived from nominal arm length stated on official page.
Supatrac,Nighthawk 9-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 9 inch Nighthawk version.,mounting_distance_mm,211.0,,mm,Nighthawk 211 mm protractor,parsed,0.9,
Supatrac,Nighthawk 9-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 9 inch Nighthawk version.,arm_mount,,Standard Nighthawk mount for Linn SME Kuzma Pro-Ject Brinkmann TW Acustic,,Standard Nighthawk mount compatible with Linn SME Kuzma Pro-Ject Brinkmann TW Acustic and many other decks,parsed,0.9,
Supatrac,Nighthawk 9-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 9 inch Nighthawk version.,effective_mass_g,,medium mass,g,medium mass arm,raw_only,0.6,Official page describes Nighthawk as a medium mass arm without numeric mass.
Supatrac,Nighthawk 9-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 9 inch Nighthawk version.,alignment_standard,,Baerwald default; Stevenson optional,,Baerwald or Stevenson or custom geometries,raw_only,0.75,
Supatrac,Nighthawk 9.3-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Rega/Michell-oriented 9.3 inch Nighthawk version.,effective_length_mm,236.22,,mm,9.3 inches,derived,0.7,Derived from nominal arm length stated on official page.
Supatrac,Nighthawk 9.3-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Rega/Michell-oriented 9.3 inch Nighthawk version.,mounting_distance_mm,222.0,,mm,Nighthawk 222 mm protractor,parsed,0.9,
Supatrac,Nighthawk 9.3-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Rega/Michell-oriented 9.3 inch Nighthawk version.,arm_mount,,Custom Rega/Michell style application; standard Nighthawk pillar not compatible with Rega-type mount,,Official page notes Nighthawk is not compatible with Rega-type mounts due to pillar thickness and custom mounts are available,raw_only,0.8,
Supatrac,Nighthawk 9.3-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Rega/Michell-oriented 9.3 inch Nighthawk version.,effective_mass_g,,medium mass,g,medium mass arm,raw_only,0.6,Official page describes Nighthawk as a medium mass arm without numeric mass.
Supatrac,Nighthawk 9.3-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Rega/Michell-oriented 9.3 inch Nighthawk version.,alignment_standard,,Baerwald default; Stevenson optional,,Baerwald or Stevenson or custom geometries,raw_only,0.75,
Supatrac,Nighthawk 10.5-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 10.5 inch Nighthawk version.,effective_length_mm,266.7,,mm,10.5 inches,derived,0.7,Derived from nominal arm length stated on official page.
Supatrac,Nighthawk 10.5-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 10.5 inch Nighthawk version.,mounting_distance_mm,251.0,,mm,Nighthawk 251 mm protractor,parsed,0.9,
Supatrac,Nighthawk 10.5-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 10.5 inch Nighthawk version.,arm_mount,,Standard Nighthawk mount for Linn SME Kuzma Pro-Ject Brinkmann TW Acustic,,Standard Nighthawk mount compatible with Linn SME Kuzma Pro-Ject Brinkmann TW Acustic and many other decks,parsed,0.9,
Supatrac,Nighthawk 10.5-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 10.5 inch Nighthawk version.,effective_mass_g,,medium mass,g,medium mass arm,raw_only,0.6,Official page describes Nighthawk as a medium mass arm without numeric mass.
Supatrac,Nighthawk 10.5-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 10.5 inch Nighthawk version.,alignment_standard,,Baerwald default; Stevenson optional,,Baerwald or Stevenson or custom geometries,raw_only,0.75,
Supatrac,Nighthawk 12-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 12 inch Nighthawk version.,effective_length_mm,304.8,,mm,12 inches,derived,0.7,Derived from nominal arm length stated on official page.
Supatrac,Nighthawk 12-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 12 inch Nighthawk version.,mounting_distance_mm,291.0,,mm,Nighthawk 291 mm protractor,parsed,0.9,
Supatrac,Nighthawk 12-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 12 inch Nighthawk version.,arm_mount,,Standard Nighthawk mount for Linn SME Kuzma Pro-Ject Brinkmann TW Acustic,,Standard Nighthawk mount compatible with Linn SME Kuzma Pro-Ject Brinkmann TW Acustic and many other decks,parsed,0.9,
Supatrac,Nighthawk 12-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 12 inch Nighthawk version.,effective_mass_g,,medium mass,g,medium mass arm,raw_only,0.6,Official page describes Nighthawk as a medium mass arm without numeric mass.
Supatrac,Nighthawk 12-inch,Supatrac official page,https://www.supatrac.com/,official_page,official,,Official Supatrac product page with Nighthawk size list and protractor mounting distances,Standard 12 inch Nighthawk version.,alignment_standard,,Baerwald default; Stevenson optional,,Baerwald or Stevenson or custom geometries,raw_only,0.75,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,effective_length_mm,239.3,,mm,239.3 mm,parsed,0.85,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,mounting_distance_mm,222.0,,mm,222.0 mm,parsed,0.85,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,overhang_mm,17.3,,mm,17.3 mm,parsed,0.85,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,offset_angle_deg,23.0,,deg,23 degrees,parsed,0.85,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,effective_mass_g,14.0,,g,14 g with supplied cartridge mounting plate,parsed,0.85,
Schroeder,CB 9-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB captive-bearing 9 inch variant.,arm_mount,,24-25 mm hole with single M6 tapped hole,,24-25 mm mounting hole with single M6 tapped hole,parsed,0.85,
Schroeder,CB-L 12-inch,Schroeder CB Tonearm spec page,https://dohmannaudio.com/schroder-cb-tonearm/,dealer_page,secondary,,Dohmann Audio spec table for current Schroeder CB tonearm family,CB-L captive-bearing 12 inch variant.,effective_length_mm,282.0,,mm,282.0 mm,parsed,0.85,
