manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,arm_type,,turntable tonearm,,Type: Turntable tonearm,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,arm_tube_material,,machined titanium arm tube,,The arm tube is machined from titanium to reduce resonance,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,bearing_housing_material,,stainless steel bearing housing,,a stainless steel bearing housing ensures precision of movement,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,bearing_friction_lateral_mg,20,,mg,Lateral bearing friction <20mg,parsed,0.9,Stored as threshold value from official documentation.
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,bearing_friction_horizontal_mg,20,,mg,Horizontal bearing friction <20mg,parsed,0.9,Stored as threshold value from official documentation.
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,effective_mass_g,11.5,,g,Effective mass 11.5g,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,tracking_force_range_g,,0-3 g,,Tracking weight adjustment 0-3g,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,cartridge_range_low_g,3,,g,Cartridge range 3-9g,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,cartridge_range_high_g,9,,g,Cartridge range 3-9g,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,effective_length_mm,229,,mm,Pivot to stylus 229mm,parsed,0.9,Official LinnDocs labels this pivot-to-stylus dimension.
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,overhang_mm,18,,mm,Stylus overhang 18mm,parsed,0.9,
Linn,Ekos SE,LinnDocs EKOS SE,https://docs.linn.co.uk/wiki/index.php/EKOS_SE,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,mounting_distance_mm,211,,mm,Pivot to stylus 229mm; Stylus overhang 18mm,parsed,0.9,Derived as 229 - 18 from official LinnDocs values.
Linn,Ekos SE,Linn Ekos SE official product page,https://www.linn.co.uk/turntables/components/ekos-se,official_page,official,,Official Linn product and documentation pages.,Official Linn Ekos SE tonearm representation from manufacturer documentation.,output_cable,,T-Kable low-loss cable,,"Ekos SE also comes with T-Kable, Linn’s low-loss cable",parsed,0.9,
