manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,effective_length_mm,242.0,,mm,242 mm,parsed,0.95,
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,mounting_distance_mm,223.0,,mm,Derived from 242 mm effective length and 19 mm overhang,derived,0.9,
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,overhang_mm,19.0,,mm,19 mm,parsed,0.95,
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,offset_angle_deg,24.0,,deg,24 degrees,parsed,0.95,
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,effective_mass_g,10.0,,g,10 g,parsed,0.95,
Gold Note,B-5.2,Gold Note B-5.2 official product page,https://www.goldnote.it/turntables/b-5-1/,official_page,official,,Official Gold Note page currently serving B-5.2 content at legacy B-5.1 path,Current 9 inch Gold Note ball-bearing tonearm.,arm_mount,,23 mm inserting plinth shaft,,23 mm,parsed,0.9,
Gold Note,B-7 Ceramic,Gold Note B-7 Ceramic official product page,https://www.goldnote.it/turntables/b-7-ceramic/,official_page,official,,Official Gold Note B-7 Ceramic product page,Flagship 9 inch Gold Note tonearm with titanium wand and ceramic bearings.,effective_length_mm,242.0,,mm,242 mm,parsed,0.95,
Gold Note,B-7 Ceramic,Gold Note B-7 Ceramic official product page,https://www.goldnote.it/turntables/b-7-ceramic/,official_page,official,,Official Gold Note B-7 Ceramic product page,Flagship 9 inch Gold Note tonearm with titanium wand and ceramic bearings.,mounting_distance_mm,223.0,,mm,Derived from 242 mm effective length and 19 mm overhang,derived,0.9,
Gold Note,B-7 Ceramic,Gold Note B-7 Ceramic official product page,https://www.goldnote.it/turntables/b-7-ceramic/,official_page,official,,Official Gold Note B-7 Ceramic product page,Flagship 9 inch Gold Note tonearm with titanium wand and ceramic bearings.,overhang_mm,19.0,,mm,19 mm,parsed,0.95,
Gold Note,B-7 Ceramic,Gold Note B-7 Ceramic official product page,https://www.goldnote.it/turntables/b-7-ceramic/,official_page,official,,Official Gold Note B-7 Ceramic product page,Flagship 9 inch Gold Note tonearm with titanium wand and ceramic bearings.,offset_angle_deg,24.0,,deg,24 degrees,parsed,0.95,
