manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,effective_length_mm,229.0,,mm,229 mm,parsed,0.95,
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,mounting_distance_mm,212.0,,mm,212 mm,parsed,0.95,
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,overhang_mm,17.0,,mm,Derived from 229 mm effective length and 212 mm arm mount distance,derived,0.9,
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,offset_angle_deg,23.0,,deg,23 degrees,parsed,0.95,
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,effective_mass_g,13.0,,g,13 g,parsed,0.95,
Kuzma,Stogi Ref 9-inch,Kuzma Stogi Ref official page,https://www.kuzma.si/stogi-ref.html,official_page,official,,Official Kuzma Stogi Ref product page,Exact 9 inch Stogi Ref variant.,arm_mount,,Kuzma & Stogi,,Kuzma & Stogi,parsed,0.9,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,effective_length_mm,313.0,,mm,313 mm,parsed,0.95,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,mounting_distance_mm,300.0,,mm,300 mm,parsed,0.95,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,overhang_mm,13.0,,mm,Derived from 313 mm effective length and 300 mm arm mount distance,derived,0.9,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,offset_angle_deg,17.4,,deg,17.4 degrees,parsed,0.95,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,effective_mass_g,14.0,,g,14 g,parsed,0.95,
Kuzma,Stogi Ref 313,Kuzma Stogi Ref 313 official page,https://www.kuzma.si/stogi-ref-313.html,official_page,official,,Official Kuzma Stogi Ref 313 product page,Exact 12 inch Stogi Ref variant.,arm_mount,,Kuzma & Stogi,,Kuzma & Stogi,parsed,0.9,
Kuzma,Stogi Ref 313 VTA,Kuzma Stogi Ref 313 VTA official page,https://www.kuzma.si/stogi-ref-313-vta.html,official_page,official,,Official Kuzma Stogi Ref 313 VTA product page,12 inch Stogi Ref variant with VTA tower on standard 9 inch position.,effective_length_mm,313.0,,mm,313 mm,parsed,0.95,
Kuzma,Stogi Ref 313 VTA,Kuzma Stogi Ref 313 VTA official page,https://www.kuzma.si/stogi-ref-313-vta.html,official_page,official,,Official Kuzma Stogi Ref 313 VTA product page,12 inch Stogi Ref variant with VTA tower on standard 9 inch position.,mounting_distance_mm,212.0,,mm,212 mm arm mount distance,parsed,0.95,
Kuzma,Stogi Ref 313 VTA,Kuzma Stogi Ref 313 VTA official page,https://www.kuzma.si/stogi-ref-313-vta.html,official_page,official,,Official Kuzma Stogi Ref 313 VTA product page,12 inch Stogi Ref variant with VTA tower on standard 9 inch position.,offset_angle_deg,17.37,,deg,17.37 degrees,parsed,0.9,Angle from official brochure/manual snippet matches official page family description.
Kuzma,Stogi Ref 313 VTA,Kuzma Stogi Ref 313 VTA official page,https://www.kuzma.si/stogi-ref-313-vta.html,official_page,official,,Official Kuzma Stogi Ref 313 VTA product page,12 inch Stogi Ref variant with VTA tower on standard 9 inch position.,effective_mass_g,13.0,,g,13 g,parsed,0.9,Mass from official brochure/manual snippet; product page family description confirms model.
Kuzma,Stogi Ref 313 VTA,Kuzma Stogi Ref 313 VTA official page,https://www.kuzma.si/stogi-ref-313-vta.html,official_page,official,,Official Kuzma Stogi Ref 313 VTA product page,12 inch Stogi Ref variant with VTA tower on standard 9 inch position.,arm_mount,,Kuzma armbase / standard 9 inch position,,Mounted on standard 9 inch position with rigid VTA tower,parsed,0.85,
