manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Audio-Technica,AT-1501,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,arm_type,,professional transcription tonearm,,プロ用トランスクリプション・アーム,parsed,0.86,
Audio-Technica,AT-1501,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,series_reference,,AT-1500 series,,AT-1500シリーズ,parsed,0.86,
Audio-Technica,AT-1501,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,nominal_length_cm,40,,cm,AT-1501(40cm型),parsed,0.86,
Audio-Technica,AT-1501,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,original_price_jpy,12600,,JPY,¥12600,parsed,0.86,
Audio-Technica,AT-1501,hifi-wiki Audio Technica Sound Arms,https://hifi-wiki.com/index.php/Audio_Technica_Sound_Arms,secondary_reference,secondary,,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,original_price_dm,500,,DM,500 DM,parsed,0.86,Approximate original price listed on hifi-wiki Sound Arms page.
Audio-Technica,AT-1503,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,arm_type,,professional transcription tonearm,,プロ用トランスクリプション・アーム,parsed,0.86,
Audio-Technica,AT-1503,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,series_reference,,AT-1500 series,,AT-1500シリーズ,parsed,0.86,
Audio-Technica,AT-1503,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,nominal_length_cm,35,,cm,AT-1503(35cm型),parsed,0.86,
Audio-Technica,AT-1503,hifi-wiki AT series advertisement scan,https://hifi-wiki.com/images/4/42/AT.jpg,secondary_reference,secondary,tmp_at_imgs/AT_ad.jpg,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,original_price_jpy,11800,,JPY,¥11800,parsed,0.86,
Audio-Technica,AT-1503,hifi-wiki Audio Technica Sound Arms,https://hifi-wiki.com/index.php/Audio_Technica_Sound_Arms,secondary_reference,secondary,,Secondary reference page or scanned advertisement for historic Audio-Technica tonearm model.,Historic Audio-Technica AT-1500-series tonearm represented from hifi-wiki references and scanned advertisement.,original_price_dm,460,,DM,460 DM,parsed,0.86,Approximate original price listed on hifi-wiki Sound Arms page.
