manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
ViV Laboratory,Rigid Float HA9,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,arm_type,,straight underhung tonearm,,Offset angle 0 degrees (all models),parsed,0.84,
ViV Laboratory,Rigid Float HA9,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,mounting_distance_mm,274,,mm,Pivot to Spindle distance 274mm (9” version),parsed,0.86,
ViV Laboratory,Rigid Float HA9,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,effective_length_mm,259,,mm,Effective length 259mm (9” version),parsed,0.86,
ViV Laboratory,Rigid Float HA9,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,overhang_mm,-15,,mm,Overhang -15mm (9” version),parsed,0.86,
ViV Laboratory,Rigid Float HA9,Sierra Sound ViV Lab tech info,https://www.sierrasound.net/vivtech,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,offset_angle_deg,0,,deg,Offset angle 0 degrees (all models),parsed,0.86,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,bearing_type,,oil floated pivot,,ViV laboratory’s original OIL FLOATED PIVOT,parsed,0.84,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,arm_tube_material,,coated aluminum,,Ha9 arm pipe material: Coated Aluminum,parsed,0.84,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,headshell_type,,exchangeable universal headshell; Nelson Hold bundled,,Head-shell exchangeable (Universal type) ... ViV Laboratory original head shell “Nelson Hold” bundled,parsed,0.82,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,output_connector,,RCA output with independent ground pin for balance output,,RCA OUTPUT with independent Ground pin for Balance output,parsed,0.82,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,azimuth_adjustment,,Yes,,Azimuth adjustment function,parsed,0.82,
ViV Laboratory,Rigid Float HA9,DS Exports Rigid Float tonearm series,https://ds-exports.biz/rigid-float-tone-arm/,dealer_page,secondary,,Strong distributor/dealer technical pages for ViV Laboratory Rigid Float series. Official manufacturer site was not surfaced.,Strong secondary representation for ViV Laboratory Rigid Float HA9 with consistent underhung geometry across distributor technical pages.,cartridge_range_high_g,50,,g,Can be install heavy cartridge up to 50g,parsed,0.82,
Wand,Master 12-inch,The Wand Series B data sheet,https://cdn.shopify.com/s/files/1/0600/1121/files/Wand_Data_Sheet_Series_B_ROW_v1.pdf?v=1710891405,official_pdf,official,,Official Design Build Listen Wand Series B pages and data sheet.,Official Wand 12-inch Master tonearm representation. Target aligned to current official Plus/Master lineup naming.,arm_size,,12-inch,,Available lengths ... 12in,parsed,0.9,
Wand,Master 12-inch,The Wand Series B data sheet,https://cdn.shopify.com/s/files/1/0600/1121/files/Wand_Data_Sheet_Series_B_ROW_v1.pdf?v=1710891405,official_pdf,official,,Official Design Build Listen Wand Series B pages and data sheet.,Official Wand 12-inch Master tonearm representation. Target aligned to current official Plus/Master lineup naming.,mounting_distance_mm,295,,mm,Mounting Distance from spindle ... 295mm,parsed,0.9,
