manufacturer,model,source_name,source_url,source_type,trust_level,local_snapshot_path,source_notes,model_notes,field_name,value_num,value_text,unit,raw_value_text,status,confidence,field_notes
Michell,T2 Tonearm,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm,official_page,official,,Official Michell Audio T2 tonearm product page.,Current Michell entry-level tonearm.,effective_mass_g,11.0,,g,Effective mass - Low / 11g,parsed,0.95,
Michell,T2 Tonearm,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm,official_page,official,,Official Michell Audio T2 tonearm product page.,Current Michell entry-level tonearm.,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,
Michell,T2 Tonearm,Michell T2 tonearm official page,https://www.michellaudio.com/michell-t2-tonearm,official_page,official,,Official Michell Audio T2 tonearm product page.,Current Michell entry-level tonearm.,arm_mount,,Three point arm mounting system,,brand new arm tube and the current three point arm mounting system,parsed,0.9,
Michell,T8 Tonearm,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm,official_page,official,,Official Michell Audio T8 tonearm product page.,Current Michell audiophile tonearm.,effective_mass_g,11.0,,g,Effective mass - Low / 11g,parsed,0.95,
Michell,T8 Tonearm,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm,official_page,official,,Official Michell Audio T8 tonearm product page.,Current Michell audiophile tonearm.,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,
Michell,T8 Tonearm,Michell T8 tonearm official page,https://www.michellaudio.com/michell-t8-tonearm,official_page,official,,Official Michell Audio T8 tonearm product page.,Current Michell audiophile tonearm.,arm_mount,,Partner with Gyro model turntables,,Partner with Gyro model turntables,parsed,0.85,
Michell,TecnoArm 2,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm,official_page,official,,Official Michell Audio TecnoArm 2 product page.,Current Michell reference-class tonearm.,effective_mass_g,12.5,,g,Effective mass - Low / 12.5g,parsed,0.95,
Michell,TecnoArm 2,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm,official_page,official,,Official Michell Audio TecnoArm 2 product page.,Current Michell reference-class tonearm.,mounting_distance_mm,222.0,,mm,Mounting distance platter centre to arm hole centre 222mm,parsed,0.95,
Michell,TecnoArm 2,Michell TecnoArm 2 official page,https://www.michellaudio.com/michell-tecnoarm-2-tonearm,official_page,official,,Official Michell Audio TecnoArm 2 product page.,Current Michell reference-class tonearm.,arm_mount,,Partner with Gyro and Orbe model turntables; Rega compatibility without VTA adjuster on double-brace models,,Partner with Gyro and Orbe model turntables; only compatible with Rega turntables that utilise Double brace technology if you do not use the VTA adjuster,parsed,0.85,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,effective_length_mm,229.0,,mm,Effective Length 229mm,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,mounting_distance_mm,214.0,,mm,Practical Length 214mm,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,overhang_mm,15.0,,mm,Overhung 15mm,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,offset_angle_deg,23.0,,deg,Offset Angle 23°,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,cartridge_range_low_g,16.0,,g,Adaptable cartridge weight(incl headshell) 16–49g,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,cartridge_range_high_g,49.0,,g,Adaptable cartridge weight(incl headshell) 16–49g,parsed,0.95,
Glanz,MH-900S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 9-inch Glanz S Type tonearm.,arm_mount,,16mm shaft / 30mm hole / up to 20mm fixing depth,,16mm shaft / 30mm hole / up to 20mm fixing depth,parsed,0.9,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,effective_length_mm,254.0,,mm,Effective Length 254mm,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,mounting_distance_mm,239.0,,mm,Practical Length 239mm,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,overhang_mm,15.0,,mm,Overhung 15mm,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,offset_angle_deg,22.0,,deg,Offset Angle 22°,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,cartridge_range_low_g,16.0,,g,Adaptable cartridge weight(incl headshell) 16–46g,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,cartridge_range_high_g,46.0,,g,Adaptable cartridge weight(incl headshell) 16–46g,parsed,0.95,
Glanz,MH-1000S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 10-inch Glanz S Type tonearm.,arm_mount,,16mm shaft / 30mm hole / up to 20mm fixing depth,,16mm shaft / 30mm hole / up to 20mm fixing depth,parsed,0.9,
Glanz,MH-1200S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 12-inch Glanz S Type tonearm.,effective_length_mm,305.0,,mm,Effective Length 305mm,parsed,0.95,
Glanz,MH-1200S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 12-inch Glanz S Type tonearm.,mounting_distance_mm,290.0,,mm,Practical Length 290mm,parsed,0.95,
Glanz,MH-1200S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 12-inch Glanz S Type tonearm.,overhang_mm,15.0,,mm,Overhung 15mm,parsed,0.95,
Glanz,MH-1200S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 12-inch Glanz S Type tonearm.,offset_angle_deg,20.0,,deg,Offset Angle 20°,parsed,0.95,
Glanz,MH-1200S,Glanz S Type official page,https://glanz.tech/e/collection/mh1200s1000s900s/,official_page,official,,Official Glanz S Type collection page.,Current 12-inch Glanz S Type tonearm.,cartridge_range_low_g,16.0,,g,Adaptable cartridge weight(incl headshell) 16–43g,parsed,0.95,
